,Driver_ID,Gender,MMM-YY,Dateofjoining,City,Age,Education_Level,Income,Joining Designation,Grade,Total Business Value,Quarterly Rating,Churn_User,Current_date
16387,2422,0.0,06/01/19,26/08/14,C4,47.0,1.0,111507.0,2.0,4.0,705360.0,2.0,0.0,06/01/19
16388,2422,0.0,07/01/19,26/08/14,C4,47.0,1.0,111507.0,2.0,4.0,1155910.0,3.0,0.0,07/01/19
16389,2422,0.0,08/01/19,26/08/14,C4,47.0,1.0,111507.0,2.0,4.0,600000.0,3.0,0.0,08/01/19
16390,2422,0.0,09/01/19,26/08/14,C4,47.0,1.0,111507.0,2.0,4.0,2719690.0,3.0,0.0,09/01/19
16391,2422,0.0,10/01/19,26/08/14,C4,47.0,1.0,111507.0,2.0,4.0,2261120.0,4.0,0.0,10/01/19
16392,2422,0.0,11/01/19,26/08/14,C4,47.0,1.0,111507.0,2.0,4.0,4213590.0,4.0,0.0,11/01/19
16393,2422,0.0,12/01/19,26/08/14,C4,47.0,1.0,111507.0,2.0,4.0,3236650.0,4.0,0.0,12/01/19
16394,2422,0.0,01/01/20,26/08/14,C4,47.0,1.0,111507.0,2.0,4.0,2050000.0,2.0,0.0,01/01/20
16395,2422,0.0,02/01/20,26/08/14,C4,48.0,1.0,111507.0,2.0,4.0,2075000.0,2.0,0.0,02/01/20
16396,2422,0.0,03/01/20,26/08/14,C4,48.0,1.0,111507.0,2.0,4.0,5190000.0,2.0,0.0,03/01/20
16397,2422,0.0,04/01/20,26/08/14,C4,48.0,1.0,111507.0,2.0,4.0,0.0,2.0,0.0,04/01/20
16398,2422,0.0,05/01/20,26/08/14,C4,48.0,1.0,111507.0,2.0,4.0,1100830.0,2.0,0.0,05/01/20
16399,2422,0.0,06/01/20,26/08/14,C4,48.0,1.0,111507.0,2.0,4.0,250000.0,2.0,0.0,06/01/20
16400,2422,0.0,07/01/20,26/08/14,C4,48.0,1.0,111507.0,2.0,4.0,741570.0,2.0,0.0,07/01/20
16401,2422,0.0,08/01/20,26/08/14,C4,48.0,1.0,111507.0,2.0,4.0,1650730.0,2.0,0.0,08/01/20
16402,2422,0.0,09/01/20,26/08/14,C4,48.0,1.0,111507.0,2.0,4.0,-500000.0,2.0,0.0,09/01/20
16403,2422,0.0,10/01/20,26/08/14,C4,48.0,1.0,111507.0,2.0,4.0,1841680.0,3.0,0.0,10/01/20
16404,2422,0.0,11/01/20,26/08/14,C4,48.0,1.0,111507.0,2.0,4.0,1545000.0,3.0,0.0,11/01/20
16405,2422,0.0,12/01/20,26/08/14,C4,48.0,1.0,111507.0,2.0,4.0,1943280.0,3.0,0.0,12/01/20
16406,2423,1.0,08/01/20,08/07/20,C18,35.0,0.0,54059.0,3.0,3.0,0.0,1.0,0.0,08/01/20
16407,2423,1.0,09/01/20,08/07/20,C18,35.0,0.0,54059.0,3.0,3.0,0.0,1.0,0.0,09/01/20
16408,2423,1.0,10/01/20,08/07/20,C18,35.0,0.0,54059.0,3.0,3.0,0.0,2.0,0.0,10/01/20
16409,2423,1.0,11/01/20,08/07/20,C18,35.0,0.0,54059.0,3.0,3.0,160800.0,2.0,0.0,11/01/20
16410,2423,1.0,12/01/20,08/07/20,C18,36.0,0.0,54059.0,3.0,3.0,1000100.0,2.0,0.0,12/01/20
16411,2424,0.0,08/01/20,08/09/20,C6,32.0,0.0,68525.0,3.0,3.0,0.0,1.0,0.0,08/01/20
16412,2424,0.0,09/01/20,08/09/20,C6,32.0,0.0,68525.0,3.0,3.0,0.0,1.0,0.0,09/01/20
16413,2424,0.0,10/01/20,08/09/20,C6,32.0,0.0,68525.0,3.0,3.0,0.0,1.0,0.0,10/01/20
16414,2424,0.0,11/01/20,08/09/20,C6,32.0,0.0,68525.0,3.0,3.0,0.0,1.0,0.0,11/01/20
16415,2424,0.0,12/01/20,08/09/20,C6,32.0,0.0,68525.0,3.0,3.0,393110.0,1.0,0.0,12/01/20
16416,2425,0.0,07/01/20,13/07/20,C21,30.0,1.0,28890.0,3.0,3.0,0.0,1.0,0.0,07/01/20
16417,2425,0.0,08/01/20,13/07/20,C21,30.0,1.0,28890.0,3.0,3.0,0.0,1.0,0.0,08/01/20
16418,2425,0.0,09/01/20,13/07/20,C21,30.0,1.0,28890.0,3.0,3.0,0.0,1.0,1.0,09/01/20
16419,2426,1.0,10/01/20,28/09/20,C25,33.0,2.0,82309.0,2.0,2.0,0.0,2.0,0.0,10/01/20
16420,2426,1.0,11/01/20,28/09/20,C25,34.0,2.0,82309.0,2.0,2.0,801610.0,2.0,0.0,11/01/20
16421,2426,1.0,12/01/20,28/09/20,C25,34.0,2.0,82309.0,2.0,2.0,345960.0,2.0,0.0,12/01/20
16422,2427,1.0,01/01/19,28/12/18,C15,33.0,2.0,40281.0,2.0,2.0,0.0,1.0,1.0,01/01/19
16423,2428,0.0,12/01/20,29/11/20,C17,36.0,2.0,39195.0,1.0,1.0,0.0,1.0,0.0,12/01/20
16424,2429,0.0,11/01/19,11/08/19,C21,27.0,0.0,12064.0,1.0,1.0,0.0,1.0,0.0,11/01/19
16425,2429,0.0,12/01/19,11/08/19,C21,27.0,0.0,12064.0,1.0,1.0,0.0,1.0,0.0,12/01/19
16426,2429,0.0,01/01/20,11/08/19,C21,27.0,0.0,12064.0,1.0,1.0,0.0,1.0,0.0,01/01/20
16427,2429,0.0,02/01/20,11/08/19,C21,27.0,0.0,12064.0,1.0,1.0,0.0,1.0,1.0,02/01/20
16428,2430,0.0,04/01/20,13/04/20,C27,27.0,0.0,58259.0,2.0,2.0,0.0,1.0,0.0,04/01/20
16429,2430,0.0,05/01/20,13/04/20,C27,27.0,0.0,58259.0,2.0,2.0,0.0,1.0,0.0,05/01/20
16430,2430,0.0,06/01/20,13/04/20,C27,27.0,0.0,58259.0,2.0,2.0,200000.0,1.0,0.0,06/01/20
16431,2430,0.0,07/01/20,13/04/20,C27,27.0,0.0,58259.0,2.0,2.0,0.0,1.0,0.0,07/01/20
16432,2430,0.0,08/01/20,13/04/20,C27,27.0,0.0,58259.0,2.0,2.0,0.0,1.0,1.0,08/01/20
16433,2431,1.0,01/01/19,20/10/18,C17,37.0,0.0,46832.0,1.0,1.0,0.0,1.0,1.0,01/01/19
16434,2432,1.0,01/01/19,25/10/15,C1,52.0,1.0,56188.0,1.0,3.0,574080.0,2.0,0.0,01/01/19
16435,2432,1.0,02/01/19,25/10/15,C1,52.0,1.0,56188.0,1.0,3.0,1347820.0,2.0,0.0,02/01/19
16436,2432,1.0,03/01/19,25/10/15,C1,52.0,1.0,56188.0,1.0,3.0,2178050.0,2.0,0.0,03/01/19
16437,2432,1.0,04/01/19,25/10/15,C1,52.0,1.0,56188.0,1.0,3.0,0.0,1.0,0.0,04/01/19
16438,2432,1.0,05/01/19,25/10/15,C1,52.0,1.0,56188.0,1.0,3.0,221950.0,1.0,0.0,05/01/19
16439,2432,1.0,06/01/19,25/10/15,C1,52.0,1.0,56188.0,1.0,3.0,100000.0,1.0,0.0,06/01/19
16440,2432,1.0,07/01/19,25/10/15,C1,52.0,1.0,56188.0,1.0,3.0,398640.0,2.0,0.0,07/01/19
16441,2432,1.0,08/01/19,25/10/15,C1,52.0,1.0,56188.0,1.0,3.0,0.0,2.0,0.0,08/01/19
16442,2432,1.0,09/01/19,25/10/15,C1,52.0,1.0,56188.0,1.0,3.0,511440.0,2.0,0.0,09/01/19
16443,2432,1.0,10/01/19,25/10/15,C1,53.0,1.0,56188.0,1.0,3.0,275460.0,2.0,0.0,10/01/19
16444,2432,1.0,11/01/19,25/10/15,C1,53.0,1.0,56188.0,1.0,3.0,344330.0,2.0,1.0,11/01/19
16445,2433,0.0,04/01/20,29/03/20,C29,30.0,2.0,37214.0,1.0,1.0,0.0,1.0,0.0,04/01/20
16446,2433,0.0,05/01/20,29/03/20,C29,30.0,2.0,37214.0,1.0,1.0,0.0,1.0,0.0,05/01/20
16447,2433,0.0,06/01/20,29/03/20,C29,30.0,2.0,37214.0,1.0,1.0,0.0,1.0,1.0,06/01/20
16448,2435,1.0,01/01/20,28/01/20,C13,28.0,0.0,13222.0,1.0,1.0,0.0,1.0,0.0,01/01/20
16449,2435,1.0,02/01/20,28/01/20,C13,29.0,0.0,13222.0,1.0,1.0,0.0,1.0,0.0,02/01/20
16450,2435,1.0,03/01/20,28/01/20,C13,29.0,0.0,13222.0,1.0,1.0,0.0,1.0,1.0,03/01/20
16451,2436,0.0,07/01/20,07/10/20,C4,33.0,2.0,100560.0,3.0,3.0,0.0,3.0,0.0,07/01/20
16452,2436,0.0,08/01/20,07/10/20,C4,33.0,2.0,100560.0,3.0,3.0,2077720.0,3.0,0.0,08/01/20
16453,2436,0.0,09/01/20,07/10/20,C4,33.0,2.0,100560.0,3.0,3.0,0.0,3.0,0.0,09/01/20
16454,2436,0.0,10/01/20,07/10/20,C4,33.0,2.0,100560.0,3.0,3.0,0.0,1.0,0.0,10/01/20
16455,2436,0.0,11/01/20,07/10/20,C4,33.0,2.0,100560.0,3.0,3.0,0.0,1.0,0.0,11/01/20
16456,2436,0.0,12/01/20,07/10/20,C4,33.0,2.0,100560.0,3.0,3.0,0.0,1.0,1.0,12/01/20
16457,2438,1.0,01/01/19,01/01/18,C18,31.0,1.0,24429.0,1.0,1.0,500000.0,2.0,0.0,01/01/19
16458,2438,1.0,02/01/19,01/01/18,C18,31.0,1.0,24429.0,1.0,1.0,0.0,2.0,1.0,02/01/19
16459,2439,0.0,08/01/20,31/07/20,C16,28.0,2.0,36373.0,2.0,2.0,0.0,2.0,0.0,08/01/20
16460,2439,0.0,09/01/20,31/07/20,C16,28.0,2.0,36373.0,2.0,2.0,852000.0,2.0,0.0,09/01/20
16461,2439,0.0,10/01/20,31/07/20,C16,28.0,2.0,36373.0,2.0,2.0,0.0,1.0,0.0,10/01/20
16462,2439,0.0,11/01/20,31/07/20,C16,28.0,2.0,36373.0,2.0,2.0,0.0,1.0,0.0,11/01/20
16463,2439,0.0,12/01/20,31/07/20,C16,28.0,2.0,36373.0,2.0,2.0,-852000.0,1.0,0.0,12/01/20
16464,2440,0.0,09/01/20,09/07/20,C9,35.0,2.0,51769.0,2.0,2.0,0.0,1.0,0.0,09/01/20
16465,2440,0.0,10/01/20,09/07/20,C9,35.0,2.0,51769.0,2.0,2.0,451610.0,2.0,0.0,10/01/20
16466,2440,0.0,11/01/20,09/07/20,C9,35.0,2.0,51769.0,2.0,2.0,0.0,2.0,0.0,11/01/20
16467,2440,0.0,12/01/20,09/07/20,C9,35.0,2.0,51769.0,2.0,2.0,382830.0,2.0,0.0,12/01/20
16468,2441,1.0,09/01/19,09/02/19,C5,33.0,2.0,51617.0,2.0,2.0,0.0,1.0,0.0,09/01/19
16469,2441,1.0,10/01/19,09/02/19,C5,33.0,2.0,51617.0,2.0,2.0,0.0,1.0,0.0,10/01/19
16470,2441,1.0,11/01/19,09/02/19,C5,33.0,2.0,51617.0,2.0,2.0,0.0,1.0,1.0,11/01/19
16471,2442,0.0,10/01/19,10/11/19,C29,36.0,2.0,63424.0,3.0,3.0,0.0,1.0,0.0,10/01/19
16472,2442,0.0,11/01/19,10/11/19,C29,36.0,2.0,63424.0,3.0,3.0,0.0,1.0,0.0,11/01/19
16473,2442,0.0,12/01/19,10/11/19,C29,36.0,2.0,63424.0,3.0,3.0,131820.0,1.0,0.0,12/01/19
16474,2442,0.0,01/01/20,10/11/19,C29,36.0,2.0,63424.0,3.0,3.0,155200.0,1.0,0.0,01/01/20
16475,2442,0.0,02/01/20,10/11/19,C29,36.0,2.0,63424.0,3.0,3.0,0.0,1.0,0.0,02/01/20
16476,2442,0.0,03/01/20,10/11/19,C29,36.0,2.0,63424.0,3.0,3.0,1576780.0,1.0,0.0,03/01/20
16477,2442,0.0,04/01/20,10/11/19,C29,36.0,2.0,63424.0,3.0,3.0,558640.0,2.0,0.0,04/01/20
16478,2442,0.0,05/01/20,10/11/19,C29,36.0,2.0,63424.0,3.0,3.0,0.0,2.0,0.0,05/01/20
16479,2442,0.0,06/01/20,10/11/19,C29,36.0,2.0,63424.0,3.0,3.0,0.0,2.0,0.0,06/01/20
16480,2442,0.0,07/01/20,10/11/19,C29,36.0,2.0,63424.0,3.0,3.0,357000.0,2.0,0.0,07/01/20
16481,2442,0.0,08/01/20,10/11/19,C29,36.0,2.0,63424.0,3.0,3.0,326980.0,2.0,0.0,08/01/20
16482,2442,0.0,09/01/20,10/11/19,C29,37.0,2.0,63424.0,3.0,3.0,316660.0,2.0,0.0,09/01/20
16483,2442,0.0,10/01/20,10/11/19,C29,37.0,2.0,63424.0,3.0,3.0,-191040.0,1.0,1.0,10/01/20
16484,2443,0.0,01/01/19,25/11/17,C25,25.0,0.0,44169.0,1.0,2.0,548200.0,2.0,0.0,01/01/19
16485,2443,0.0,02/01/19,25/11/17,C25,25.0,0.0,44169.0,1.0,2.0,499000.0,2.0,0.0,02/01/19
16486,2443,0.0,03/01/19,25/11/17,C25,25.0,0.0,44169.0,1.0,2.0,454040.0,2.0,0.0,03/01/19
16487,2443,0.0,04/01/19,25/11/17,C25,25.0,0.0,44169.0,1.0,2.0,0.0,1.0,0.0,04/01/19
16488,2443,0.0,05/01/19,25/11/17,C25,26.0,0.0,44169.0,1.0,2.0,105000.0,1.0,0.0,05/01/19
16489,2443,0.0,06/01/19,25/11/17,C25,26.0,0.0,44169.0,1.0,2.0,100960.0,1.0,0.0,06/01/19
16490,2443,0.0,07/01/19,25/11/17,C25,26.0,0.0,44169.0,1.0,2.0,0.0,1.0,0.0,07/01/19
16491,2443,0.0,08/01/19,25/11/17,C25,26.0,0.0,44169.0,1.0,2.0,150000.0,1.0,0.0,08/01/19
16492,2443,0.0,09/01/19,25/11/17,C25,26.0,0.0,44169.0,1.0,2.0,0.0,1.0,1.0,09/01/19
16493,2445,0.0,01/01/19,26/06/18,C21,36.0,1.0,90492.0,3.0,3.0,800000.0,3.0,0.0,01/01/19
16494,2445,0.0,02/01/19,26/06/18,C21,36.0,1.0,90492.0,3.0,3.0,254400.0,3.0,0.0,02/01/19
16495,2445,0.0,03/01/19,26/06/18,C21,36.0,1.0,90492.0,3.0,3.0,5051460.0,3.0,0.0,03/01/19
16496,2445,0.0,04/01/19,26/06/18,C21,36.0,1.0,90492.0,3.0,3.0,0.0,1.0,0.0,04/01/19
16497,2445,0.0,05/01/19,26/06/18,C21,36.0,1.0,90492.0,3.0,3.0,0.0,1.0,0.0,05/01/19
16498,2445,0.0,06/01/19,26/06/18,C21,36.0,1.0,90492.0,3.0,3.0,400000.0,1.0,0.0,06/01/19
16499,2445,0.0,07/01/19,26/06/18,C21,36.0,1.0,90492.0,3.0,3.0,2039200.0,3.0,0.0,07/01/19
16500,2445,0.0,08/01/19,26/06/18,C21,36.0,1.0,90492.0,3.0,3.0,0.0,3.0,0.0,08/01/19
16501,2445,0.0,09/01/19,26/06/18,C21,36.0,1.0,90492.0,3.0,3.0,0.0,3.0,0.0,09/01/19
16502,2445,0.0,10/01/19,26/06/18,C21,36.0,1.0,90492.0,3.0,3.0,0.0,1.0,0.0,10/01/19
16503,2445,0.0,11/01/19,26/06/18,C21,36.0,1.0,90492.0,3.0,3.0,0.0,1.0,0.0,11/01/19
16504,2445,0.0,12/01/19,26/06/18,C21,36.0,1.0,90492.0,3.0,3.0,0.0,1.0,0.0,12/01/19
16505,2445,0.0,01/01/20,26/06/18,C21,37.0,1.0,90492.0,3.0,3.0,0.0,1.0,1.0,01/01/20
16506,2446,1.0,06/01/20,29/05/20,C29,29.0,0.0,59110.0,2.0,2.0,0.0,1.0,0.0,06/01/20
16507,2446,1.0,07/01/20,29/05/20,C29,30.0,0.0,59110.0,2.0,2.0,715950.0,4.0,0.0,07/01/20
16508,2446,1.0,08/01/20,29/05/20,C29,30.0,0.0,59110.0,2.0,2.0,1542890.0,4.0,0.0,08/01/20
16509,2446,1.0,09/01/20,29/05/20,C29,30.0,0.0,59110.0,2.0,2.0,485930.0,4.0,0.0,09/01/20
16510,2446,1.0,10/01/20,29/05/20,C29,30.0,0.0,59110.0,2.0,2.0,1623370.0,4.0,0.0,10/01/20
16511,2446,1.0,11/01/20,29/05/20,C29,30.0,0.0,59110.0,2.0,2.0,739070.0,4.0,0.0,11/01/20
16512,2446,1.0,12/01/20,29/05/20,C29,30.0,0.0,59110.0,2.0,2.0,970940.0,4.0,0.0,12/01/20
16513,2447,0.0,07/01/20,07/10/20,C10,23.0,2.0,71138.0,2.0,2.0,0.0,1.0,0.0,07/01/20
16514,2447,0.0,08/01/20,07/10/20,C10,23.0,2.0,71138.0,2.0,2.0,0.0,1.0,0.0,08/01/20
16515,2447,0.0,09/01/20,07/10/20,C10,23.0,2.0,71138.0,2.0,2.0,0.0,1.0,1.0,09/01/20
16516,2448,0.0,05/01/19,24/05/19,C18,32.0,1.0,90734.0,3.0,3.0,0.0,1.0,0.0,05/01/19
16517,2448,0.0,06/01/19,24/05/19,C18,32.0,1.0,90734.0,3.0,3.0,0.0,1.0,0.0,06/01/19
16518,2448,0.0,07/01/19,24/05/19,C18,33.0,1.0,90734.0,3.0,3.0,303650.0,2.0,0.0,07/01/19
16519,2448,0.0,08/01/19,24/05/19,C18,33.0,1.0,90734.0,3.0,3.0,110420.0,2.0,0.0,08/01/19
16520,2448,0.0,09/01/19,24/05/19,C18,33.0,1.0,90734.0,3.0,3.0,1017150.0,2.0,0.0,09/01/19
16521,2448,0.0,10/01/19,24/05/19,C18,33.0,1.0,90734.0,3.0,3.0,404040.0,2.0,0.0,10/01/19
16522,2448,0.0,11/01/19,24/05/19,C18,33.0,1.0,90734.0,3.0,3.0,0.0,2.0,1.0,11/01/19
16523,2449,1.0,05/01/20,05/01/20,C22,37.0,0.0,18024.0,2.0,2.0,0.0,1.0,0.0,05/01/20
16524,2449,1.0,06/01/20,05/01/20,C22,37.0,0.0,18024.0,2.0,2.0,202320.0,1.0,0.0,06/01/20
16525,2449,1.0,07/01/20,05/01/20,C22,37.0,0.0,18024.0,2.0,2.0,154560.0,3.0,0.0,07/01/20
16526,2449,1.0,08/01/20,05/01/20,C22,37.0,0.0,18024.0,2.0,2.0,564240.0,3.0,0.0,08/01/20
16527,2449,1.0,09/01/20,05/01/20,C22,37.0,0.0,18024.0,2.0,2.0,1000000.0,3.0,0.0,09/01/20
16528,2449,1.0,10/01/20,05/01/20,C22,37.0,0.0,18024.0,2.0,2.0,0.0,2.0,0.0,10/01/20
16529,2449,1.0,11/01/20,05/01/20,C22,37.0,0.0,18024.0,2.0,2.0,797460.0,2.0,0.0,11/01/20
16530,2449,1.0,12/01/20,05/01/20,C22,37.0,0.0,18024.0,2.0,2.0,202920.0,2.0,0.0,12/01/20
16531,2450,1.0,01/01/19,07/02/18,C4,29.0,1.0,17481.0,1.0,1.0,0.0,1.0,1.0,01/01/19
16532,2451,0.0,01/01/19,01/03/18,C21,23.0,0.0,23511.0,1.0,1.0,216320.0,3.0,0.0,01/01/19
16533,2451,0.0,02/01/19,01/03/18,C21,23.0,0.0,23511.0,1.0,1.0,1136360.0,3.0,0.0,02/01/19
16534,2451,0.0,03/01/19,01/03/18,C21,23.0,0.0,23511.0,1.0,1.0,1469290.0,3.0,0.0,03/01/19
16535,2451,0.0,04/01/19,01/03/18,C21,24.0,0.0,23511.0,1.0,1.0,106710.0,2.0,0.0,04/01/19
16536,2451,0.0,05/01/19,01/03/18,C21,24.0,0.0,23511.0,1.0,1.0,269490.0,2.0,0.0,05/01/19
16537,2451,0.0,06/01/19,01/03/18,C21,24.0,0.0,23511.0,1.0,1.0,219300.0,2.0,0.0,06/01/19
16538,2451,0.0,07/01/19,01/03/18,C21,24.0,0.0,23511.0,1.0,1.0,1976730.0,4.0,0.0,07/01/19
16539,2451,0.0,08/01/19,01/03/18,C21,24.0,0.0,23511.0,1.0,1.0,323040.0,4.0,0.0,08/01/19
16540,2451,0.0,09/01/19,01/03/18,C21,24.0,0.0,23511.0,1.0,1.0,378570.0,4.0,0.0,09/01/19
16541,2451,0.0,10/01/19,01/03/18,C21,24.0,0.0,23511.0,1.0,1.0,155040.0,2.0,0.0,10/01/19
16542,2451,0.0,11/01/19,01/03/18,C21,24.0,0.0,23511.0,1.0,1.0,346520.0,2.0,0.0,11/01/19
16543,2451,0.0,12/01/19,01/03/18,C21,24.0,0.0,23511.0,1.0,1.0,0.0,2.0,0.0,12/01/19
16544,2451,0.0,01/01/20,01/03/18,C21,24.0,0.0,23511.0,1.0,1.0,177360.0,1.0,1.0,01/01/20
16545,2453,1.0,11/01/19,11/12/19,C12,38.0,1.0,92031.0,3.0,3.0,0.0,1.0,0.0,11/01/19
16546,2453,1.0,12/01/19,11/12/19,C12,39.0,1.0,92031.0,3.0,3.0,0.0,1.0,0.0,12/01/19
16547,2453,1.0,01/01/20,11/12/19,C12,39.0,1.0,92031.0,3.0,3.0,350000.0,2.0,0.0,01/01/20
16548,2453,1.0,02/01/20,11/12/19,C12,39.0,1.0,92031.0,3.0,3.0,1224100.0,2.0,0.0,02/01/20
16549,2453,1.0,03/01/20,11/12/19,C12,39.0,1.0,92031.0,3.0,3.0,1875670.0,2.0,0.0,03/01/20
16550,2453,1.0,04/01/20,11/12/19,C12,39.0,1.0,92031.0,3.0,3.0,350310.0,2.0,0.0,04/01/20
16551,2453,1.0,05/01/20,11/12/19,C12,39.0,1.0,92031.0,3.0,3.0,200020.0,2.0,0.0,05/01/20
16552,2453,1.0,06/01/20,11/12/19,C12,39.0,1.0,92031.0,3.0,3.0,515940.0,2.0,0.0,06/01/20
16553,2453,1.0,07/01/20,11/12/19,C12,39.0,1.0,92031.0,3.0,3.0,391320.0,2.0,0.0,07/01/20
16554,2453,1.0,08/01/20,11/12/19,C12,39.0,1.0,92031.0,3.0,3.0,129360.0,2.0,0.0,08/01/20
16555,2453,1.0,09/01/20,11/12/19,C12,39.0,1.0,92031.0,3.0,3.0,1151530.0,2.0,0.0,09/01/20
16556,2453,1.0,10/01/20,11/12/19,C12,39.0,1.0,92031.0,3.0,3.0,786680.0,2.0,0.0,10/01/20
16557,2453,1.0,11/01/20,11/12/19,C12,39.0,1.0,92031.0,3.0,3.0,578020.0,2.0,0.0,11/01/20
16558,2453,1.0,12/01/20,11/12/19,C12,40.0,1.0,92031.0,3.0,3.0,535040.0,2.0,0.0,12/01/20
16559,2454,0.0,01/01/19,01/03/16,C9,39.0,2.0,37664.0,1.0,1.0,802690.0,4.0,0.0,01/01/19
16560,2454,0.0,02/01/19,01/03/16,C9,39.0,2.0,37664.0,1.0,1.0,687470.0,4.0,0.0,02/01/19
16561,2454,0.0,03/01/19,01/03/16,C9,39.0,2.0,37664.0,1.0,1.0,2467260.0,4.0,0.0,03/01/19
16562,2454,0.0,04/01/19,01/03/16,C9,39.0,2.0,37664.0,1.0,1.0,195660.0,2.0,0.0,04/01/19
16563,2454,0.0,05/01/19,01/03/16,C9,39.0,2.0,37664.0,1.0,1.0,145540.0,2.0,0.0,05/01/19
16564,2454,0.0,06/01/19,01/03/16,C9,39.0,2.0,37664.0,1.0,1.0,437550.0,2.0,0.0,06/01/19
16565,2454,0.0,07/01/19,01/03/16,C9,39.0,2.0,37664.0,1.0,1.0,0.0,2.0,0.0,07/01/19
16566,2454,0.0,08/01/19,01/03/16,C9,39.0,2.0,37664.0,1.0,1.0,351180.0,2.0,0.0,08/01/19
16567,2454,0.0,09/01/19,01/03/16,C9,39.0,2.0,37664.0,1.0,1.0,365420.0,2.0,0.0,09/01/19
16568,2454,0.0,10/01/19,01/03/16,C9,39.0,2.0,37664.0,1.0,1.0,194010.0,1.0,0.0,10/01/19
16569,2454,0.0,11/01/19,01/03/16,C9,39.0,2.0,37664.0,1.0,1.0,363080.0,1.0,0.0,11/01/19
16570,2454,0.0,12/01/19,01/03/16,C9,39.0,2.0,37664.0,1.0,1.0,-242830.0,1.0,0.0,12/01/19
16571,2454,0.0,01/01/20,01/03/16,C9,40.0,2.0,37664.0,1.0,1.0,842780.0,4.0,0.0,01/01/20
16572,2454,0.0,02/01/20,01/03/16,C9,40.0,2.0,37664.0,1.0,1.0,534760.0,4.0,0.0,02/01/20
16573,2454,0.0,03/01/20,01/03/16,C9,40.0,2.0,37664.0,1.0,1.0,2986620.0,4.0,0.0,03/01/20
16574,2454,0.0,04/01/20,01/03/16,C9,40.0,2.0,37664.0,1.0,1.0,501550.0,2.0,0.0,04/01/20
16575,2454,0.0,05/01/20,01/03/16,C9,40.0,2.0,37664.0,1.0,1.0,242520.0,2.0,0.0,05/01/20
16576,2454,0.0,06/01/20,01/03/16,C9,40.0,2.0,37664.0,1.0,1.0,350000.0,2.0,0.0,06/01/20
16577,2454,0.0,07/01/20,01/03/16,C9,40.0,2.0,37664.0,1.0,1.0,782970.0,4.0,0.0,07/01/20
16578,2454,0.0,08/01/20,01/03/16,C9,40.0,2.0,37664.0,1.0,1.0,983560.0,4.0,0.0,08/01/20
16579,2454,0.0,09/01/20,01/03/16,C9,40.0,2.0,37664.0,1.0,1.0,907620.0,4.0,0.0,09/01/20
16580,2454,0.0,10/01/20,01/03/16,C9,40.0,2.0,37664.0,1.0,1.0,1186130.0,4.0,0.0,10/01/20
16581,2454,0.0,11/01/20,01/03/16,C9,40.0,2.0,37664.0,1.0,1.0,1683130.0,4.0,0.0,11/01/20
16582,2454,0.0,12/01/20,01/03/16,C9,40.0,2.0,37664.0,1.0,1.0,1290730.0,4.0,0.0,12/01/20
16583,2455,0.0,01/01/19,18/06/17,C28,24.0,1.0,99691.0,1.0,4.0,1023980.0,3.0,0.0,01/01/19
16584,2455,0.0,02/01/19,18/06/17,C28,24.0,1.0,99691.0,1.0,4.0,5117120.0,3.0,0.0,02/01/19
16585,2455,0.0,03/01/19,18/06/17,C28,24.0,1.0,99691.0,1.0,4.0,7403200.0,3.0,0.0,03/01/19
16586,2455,0.0,04/01/19,18/06/17,C28,24.0,1.0,99691.0,1.0,4.0,5412750.0,4.0,0.0,04/01/19
16587,2455,0.0,05/01/19,18/06/17,C28,24.0,1.0,99691.0,1.0,4.0,1794530.0,4.0,0.0,05/01/19
16588,2455,0.0,06/01/19,18/06/17,C28,24.0,1.0,99691.0,1.0,4.0,921520.0,4.0,0.0,06/01/19
16589,2455,0.0,07/01/19,18/06/17,C28,24.0,1.0,99691.0,1.0,4.0,0.0,1.0,0.0,07/01/19
16590,2455,0.0,08/01/19,18/06/17,C28,24.0,1.0,99691.0,1.0,4.0,0.0,1.0,0.0,08/01/19
16591,2455,0.0,09/01/19,18/06/17,C28,24.0,1.0,99691.0,1.0,4.0,257170.0,1.0,0.0,09/01/19
16592,2455,0.0,10/01/19,18/06/17,C28,25.0,1.0,99691.0,1.0,4.0,-2910060.0,1.0,0.0,10/01/19
16593,2455,0.0,11/01/19,18/06/17,C28,25.0,1.0,99691.0,1.0,4.0,145320.0,1.0,0.0,11/01/19
16594,2455,0.0,12/01/19,18/06/17,C28,25.0,1.0,99691.0,1.0,4.0,318810.0,1.0,0.0,12/01/19
16595,2455,0.0,01/01/20,18/06/17,C28,25.0,1.0,99691.0,1.0,4.0,980290.0,1.0,0.0,01/01/20
16596,2455,0.0,02/01/20,18/06/17,C28,25.0,1.0,99691.0,1.0,4.0,539590.0,1.0,0.0,02/01/20
16597,2455,0.0,03/01/20,18/06/17,C28,25.0,1.0,99691.0,1.0,4.0,1033270.0,1.0,0.0,03/01/20
16598,2455,0.0,04/01/20,18/06/17,C28,25.0,1.0,99691.0,1.0,4.0,0.0,1.0,0.0,04/01/20
16599,2455,0.0,05/01/20,18/06/17,C28,25.0,1.0,99691.0,1.0,4.0,0.0,1.0,0.0,05/01/20
16600,2455,0.0,06/01/20,18/06/17,C28,25.0,1.0,99691.0,1.0,4.0,0.0,1.0,1.0,06/01/20
